name,price,first_name,last_name,above_100
Devin Flores,60.75,Devin,Flores,False
Bianca Martin,123.54,Bianca,Martin,True
Danielle Snyder,26.68,Danielle,Snyder,False
Edward Carney,265.07,Edward,Carney,True
Joseph Grimes,268.75,Joseph,Grimes,True
April Fowler,164.81,April,Fowler,True
Michelle Mccoy,145.1,Michelle,Mccoy,True
Alicia Stone MD,21.31,Alicia,Stone,False
Micheal Lloyd,215.17,Micheal,Lloyd,True
Richard Ortiz,148.92,Richard,Ortiz,True
Jasmine Reyes,44.62,Jasmine,Reyes,False
Tony Smith,114.4,Tony,Smith,True
Mary Melton,198.31,Mary,Melton,True
William Griffin,146.08,William,Griffin,True
Scott Vargas,58.25,Scott,Vargas,False
Adam Guerra,13.06,Adam,Guerra,False
Christina Vang,215.3,Christina,Vang,True
Nicole Williams,189.19,Nicole,Williams,True
Erica Powers,142.79,Erica,Powers,True
Angela Garcia,175.26,Angela,Garcia,True
Melissa Brown,257.9,Melissa,Brown,True
John Santiago,55.75,John,Santiago,False
Donald Nelson,20.75,Donald,Nelson,False
Misty Bell,263.01,Misty,Bell,True
Vanessa Barnes,81.07,Vanessa,Barnes,False
Brian Austin,212.65,Brian,Austin,True
Jeffrey King,252.29,Jeffrey,King,True
Levi Vaughn,142.12,Levi,Vaughn,True
Melanie Blake,244.25,Melanie,Blake,True
Marvin Franklin,219.67,Marvin,Franklin,True
Angela Massey,110.59,Angela,Massey,True
Lisa Cole,202.2,Lisa,Cole,True
George Stark,103.63,George,Stark,True
Jeffrey Salas,232.96,Jeffrey,Salas,True
Richard Reeves,85.83,Richard,Reeves,False
Heather Maldonado,292.41,Heather,Maldonado,True
Shelly Mcdaniel,267.57,Shelly,Mcdaniel,True
David Ryan,80.92,David,Ryan,False
Tyler Trevino,75.71,Tyler,Trevino,False
Christina Jackson,155.49,Christina,Jackson,True
Jodi Peterson,20.75,Jodi,Peterson,False
Melissa Carney,42.02,Melissa,Carney,False
David Cole,113.42,David,Cole,True
Ricardo Weber,215.48,Ricardo,Weber,True
Jessica Mckenzie,280.97,Jessica,Mckenzie,True
James Ramirez,36.28,James,Ramirez,False
Jeffrey Wise,77.17,Jeffrey,Wise,False
Brandy Fisher,169.58,Brandy,Fisher,True
Renee Barrera,246.01,Renee,Barrera,True
Melanie Wiggins,14.97,Melanie,Wiggins,False
Alexander Mckee,171.6,Alexander,Mckee,True
Sheryl Hill,9.16,Sheryl,Hill,False
Sandra White,272.99,Sandra,White,True
Christopher Thompson,22.07,Christopher,Thompson,False
Mr. Daniel Smith,130.75,Mr.,Daniel,True
Theresa Johnson,61.15,Theresa,Johnson,False
Kristopher Cunningham,127.43,Kristopher,Cunningham,True
Nathan Morgan,166.21,Nathan,Morgan,True
David Murray,110.6,David,Murray,True
April Taylor,2.03,April,Taylor,False
Daniel Herrera,245.14,Daniel,Herrera,True
John Mcpherson,200.33,John,Mcpherson,True
Scott Simmons,44.45,Scott,Simmons,False
Gary Tran,86.68,Gary,Tran,False
Erica Vaughn,289.79,Erica,Vaughn,True
Jennifer Peterson,179.36,Jennifer,Peterson,True
April Mccormick,219.61,April,Mccormick,True
Justin Davis,39.15,Justin,Davis,False
Julia Hall,163.15,Julia,Hall,True
Anna Cunningham,188.94,Anna,Cunningham,True
Jacob Stevens,233.23,Jacob,Stevens,True
Jerry Payne,169.62,Jerry,Payne,True
Mark Collins,117.62,Mark,Collins,True
Benjamin Clark,93.1,Benjamin,Clark,False
Lisa Norton,17.32,Lisa,Norton,False
Christopher Smith,81.45,Christopher,Smith,False
Mary Myers,37.45,Mary,Myers,False
Stephanie Skinner,6.45,Stephanie,Skinner,False
Dave Kelly,121.98,Dave,Kelly,True
Patricia Gallagher,196.37,Patricia,Gallagher,True
Shaun Holloway,39.44,Shaun,Holloway,False
Marc Love,262.27,Marc,Love,True
Michael Mayer,41.43,Michael,Mayer,False
Mason Rodriguez,162.79,Mason,Rodriguez,True
Jason Payne,83.28,Jason,Payne,False
Johnny Hicks,74.94,Johnny,Hicks,False
Lisa Rodgers,32.11,Lisa,Rodgers,False
Sarah Tyler,87.15,Sarah,Tyler,False
Brian Rodriguez,26.08,Brian,Rodriguez,False
Charlene Jones,246.89,Charlene,Jones,True
Scott Lawrence,227.61,Scott,Lawrence,True
Carol Patrick,140.45,Carol,Patrick,True
Mrs. Jessica Gibson DDS,60.12,Mrs.,Jessica,False
Linda Sullivan,4.6,Linda,Sullivan,False
Donna Carrillo,237.83,Donna,Carrillo,True
Scott Baker,227.47,Scott,Baker,True
Brian Jensen,174.97,Brian,Jensen,True
James Sosa,81.43,James,Sosa,False
Veronica Zavala,51.46,Veronica,Zavala,False
Jenny Fields,186.17,Jenny,Fields,True
George Monroe,230.85,George,Monroe,True
Michael Smith,153.71,Michael,Smith,True
Kevin Oliver,190.4,Kevin,Oliver,True
Nicholas Mejia,13.52,Nicholas,Mejia,False
Phillip Logan,169.72,Phillip,Logan,True
Jamie Jackson,299.18,Jamie,Jackson,True
Thomas Alvarez,72.23,Thomas,Alvarez,False
Kaitlin Lawson,116.94,Kaitlin,Lawson,True
Carlos Wagner,268.22,Carlos,Wagner,True
Christopher Anderson,45.61,Christopher,Anderson,False
Roberto Sparks,113.77,Roberto,Sparks,True
Julie Oneal,214.07,Julie,Oneal,True
Megan Friedman,240.35,Megan,Friedman,True
Cheryl Taylor,96.59,Cheryl,Taylor,False
Jeffrey Hatfield,241.51,Jeffrey,Hatfield,True
James Phillips,18.98,James,Phillips,False
Jessica Moore,128.92,Jessica,Moore,True
Eric Richards,79.96,Eric,Richards,False
Rebecca Mitchell,240.76,Rebecca,Mitchell,True
Anna Patrick,158.13,Anna,Patrick,True
Eric Schmidt,197.34,Eric,Schmidt,True
Mark Campbell,156.89,Mark,Campbell,True
Taylor Oconnell,190.59,Taylor,Oconnell,True
Debra Peters,70.77,Debra,Peters,False
Richard Anderson,99.65,Richard,Anderson,False
William Russell,201.21,William,Russell,True
Ryan Mcdaniel,245.97,Ryan,Mcdaniel,True
Jacqueline Frazier,191.73,Jacqueline,Frazier,True
Steven Stuart,32.14,Steven,Stuart,False
Emily Rodriguez,90.35,Emily,Rodriguez,False
Ryan Perez,28.24,Ryan,Perez,False
Lauren Hahn,287.32,Lauren,Hahn,True
Megan Lopez,127.44,Megan,Lopez,True
Matthew Lucero,194.01,Matthew,Lucero,True
Joseph Perez,52.97,Joseph,Perez,False
Kimberly Wright,153.64,Kimberly,Wright,True
Donald Braun,16.16,Donald,Braun,False
Savannah Reese,156.41,Savannah,Reese,True
Leslie Wiggins,65.74,Leslie,Wiggins,False
Mrs. Deanna Gonzalez,26.47,Mrs.,Deanna,False
Derrick Brown PhD,22.81,Derrick,Brown,False
Meghan Davis,116.3,Meghan,Davis,True
Faith Edwards,163.64,Faith,Edwards,True
Stephanie Morgan,160.76,Stephanie,Morgan,True
Laura Vargas,17.13,Laura,Vargas,False
Caleb Singh,55.99,Caleb,Singh,False
Cassandra Andrade,189.37,Cassandra,Andrade,True
Robert Hall,183.85,Robert,Hall,True
Kenneth Hill,6.34,Kenneth,Hill,False
David Brown,136.86,David,Brown,True
Sarah Lewis,237.12,Sarah,Lewis,True
Stephen Meyers,261.28,Stephen,Meyers,True
Victor Becker,71.86,Victor,Becker,False
Brad Huff,150.79,Brad,Huff,True
Thomas Sanchez,18.4,Thomas,Sanchez,False
Michael Chapman,229.96,Michael,Chapman,True
Stephen Lam,89.72,Stephen,Lam,False
Theresa Wells,80.07,Theresa,Wells,False
Richard Barrera,55.21,Richard,Barrera,False
Kelly Boyle,237.05,Kelly,Boyle,True
Alexander Richardson,21.99,Alexander,Richardson,False
James Hicks,177.05,James,Hicks,True
Todd Simon PhD,93.75,Todd,Simon,False
Jason Meyer,114.08,Jason,Meyer,True
Matthew Moore,150.47,Matthew,Moore,True
Lindsay Rivera,108.13,Lindsay,Rivera,True
Michael Peterson,253.49,Michael,Peterson,True
Jennifer Martin PhD,193.2,Jennifer,Martin,True
Martin Solomon,186.45,Martin,Solomon,True
Rebecca Quinn,72.47,Rebecca,Quinn,False
Kerry Branch,9.47,Kerry,Branch,False
Leslie Ruiz,219.33,Leslie,Ruiz,True
Joseph Howard,86.76,Joseph,Howard,False
Rebecca Wright,233.51,Rebecca,Wright,True
Jacqueline Phillips,266.44,Jacqueline,Phillips,True
Wesley Erickson,134.6,Wesley,Erickson,True
Janet West,225.9,Janet,West,True
James Barnett,237.59,James,Barnett,True
Eric Scott,252.83,Eric,Scott,True
James Jones,250.72,James,Jones,True
Joshua Baker DVM,87.85,Joshua,Baker,False
Kathleen Baker,260.12,Kathleen,Baker,True
Michael Clark,260.38,Michael,Clark,True
Anne Richards,214.58,Anne,Richards,True
Renee Williams,273.24,Renee,Williams,True
Derek Thomas,128.07,Derek,Thomas,True
Robert White,15.36,Robert,White,False
Teresa Figueroa,157.05,Teresa,Figueroa,True
Ashley Murphy,117.95,Ashley,Murphy,True
Laura Peterson,227.61,Laura,Peterson,True
Brian Cardenas,96.53,Brian,Cardenas,False
Dana Conrad,12.36,Dana,Conrad,False
Kathleen Deleon,123.77,Kathleen,Deleon,True
Ebony Garcia,243.75,Ebony,Garcia,True
Johnathan Allen,8.38,Johnathan,Allen,False
Laura Faulkner,0.17,Laura,Faulkner,False
Kirk Pearson,9.3,Kirk,Pearson,False
Joseph Bonilla,44.21,Joseph,Bonilla,False
Christina Moore,121.11,Christina,Moore,True
Gary Barber,109.58,Gary,Barber,True
Laura Diaz,1.19,Laura,Diaz,False
Jerry Stuart,222.12,Jerry,Stuart,True
Brianna Griffith,200.53,Brianna,Griffith,True
Kenneth Lopez,56.49,Kenneth,Lopez,False
Wesley Krause,115.92,Wesley,Krause,True
Derek Sullivan,199.99,Derek,Sullivan,True
Brian Johnson,202.85,Brian,Johnson,True
Miss Monica Mcdonald,190.95,Miss,Monica,True
Christine Peterson,144.05,Christine,Peterson,True
Brianna Ramirez,196.13,Brianna,Ramirez,True
Robert Decker,71.98,Robert,Decker,False
Michael Bryant,82.41,Michael,Bryant,False
Jamie Silva,161.79,Jamie,Silva,True
Steven Jones,96.07,Steven,Jones,False
Christopher Bautista,25.75,Christopher,Bautista,False
Elizabeth Stein,255.65,Elizabeth,Stein,True
Brandi Werner,297.96,Brandi,Werner,True
Derrick Jones,167.93,Derrick,Jones,True
Michelle Price,80.73,Michelle,Price,False
Kara Silva,32.09,Kara,Silva,False
Lisa Cox,33.65,Lisa,Cox,False
Jonathan Armstrong,14.57,Jonathan,Armstrong,False
Randy Rodriguez,178.01,Randy,Rodriguez,True
Amber Payne,124.48,Amber,Payne,True
Patricia Moore,55.82,Patricia,Moore,False
Barbara Krueger,60.74,Barbara,Krueger,False
Susan Colon,191.56,Susan,Colon,True
Ryan Morgan,296.24,Ryan,Morgan,True
Chad Willis,8.73,Chad,Willis,False
Brian Curtis,154.56,Brian,Curtis,True
Stephanie Jones,257.3,Stephanie,Jones,True
Jeffrey Garcia,242.18,Jeffrey,Garcia,True
Erik Walker,167.35,Erik,Walker,True
Steven Murray,179.81,Steven,Murray,True
Samuel Simmons,38.36,Samuel,Simmons,False
Brian Brown,100.04,Brian,Brown,True
Barbara Brown,223.03,Barbara,Brown,True
Monica Oconnor,27.83,Monica,Oconnor,False
Jacob Yang,54.07,Jacob,Yang,False
Jennifer Roberts,172.79,Jennifer,Roberts,True
Ashley Schultz,171.19,Ashley,Schultz,True
Elizabeth Swanson,228.44,Elizabeth,Swanson,True
Jonathan Lawrence MD,36.78,Jonathan,Lawrence,False
Linda Rodriguez,175.74,Linda,Rodriguez,True
Molly Tate,192.77,Molly,Tate,True
Patrick Mosley,20.68,Patrick,Mosley,False
Anita Nelson,98.26,Anita,Nelson,False
Susan Harris,62.12,Susan,Harris,False
John Conrad,216.36,John,Conrad,True
Peggy Johnson,219.28,Peggy,Johnson,True
Timothy Allen,199.01,Timothy,Allen,True
Susan Hansen,90.75,Susan,Hansen,False
Linda Woods,226.94,Linda,Woods,True
Susan Herrera,175.42,Susan,Herrera,True
Linda White,212.0,Linda,White,True
Andrew Matthews,287.61,Andrew,Matthews,True
Mrs. Lisa Richardson MD,185.53,Mrs.,Lisa,True
Jennifer Dixon,172.8,Jennifer,Dixon,True
Daniel James,6.65,Daniel,James,False
Kyle Chaney,129.41,Kyle,Chaney,True
Erin Kennedy,91.87,Erin,Kennedy,False
Allison Jones,50.93,Allison,Jones,False
Jason Lopez,182.35,Jason,Lopez,True
Cameron Burton,73.51,Cameron,Burton,False
Joe Cook,58.01,Joe,Cook,False
Robert Miller,268.11,Robert,Miller,True
Olivia Martin,82.35,Olivia,Martin,False
Manuel Long,94.23,Manuel,Long,False
Richard Villanueva,75.5,Richard,Villanueva,False
Taylor Jones,62.18,Taylor,Jones,False
Catherine Simmons,136.59,Catherine,Simmons,True
Samantha Miranda,120.16,Samantha,Miranda,True
Sarah Brown,298.43,Sarah,Brown,True
Jerry Clark,243.56,Jerry,Clark,True
Briana Morris,66.3,Briana,Morris,False
Michelle Schneider,131.8,Michelle,Schneider,True
Alyssa Kim,211.25,Alyssa,Kim,True
Courtney Williams,232.45,Courtney,Williams,True
Rebekah Gonzalez,193.38,Rebekah,Gonzalez,True
Cameron Gay,143.68,Cameron,Gay,True
Jose Martinez,80.93,Jose,Martinez,False
Gabrielle Todd,173.98,Gabrielle,Todd,True
Adrian Price,133.08,Adrian,Price,True
James Daniels,270.05,James,Daniels,True
Henry Huffman,184.99,Henry,Huffman,True
Beth Murphy,24.76,Beth,Murphy,False
Kevin Haynes,115.23,Kevin,Haynes,True
Darryl Deleon,204.38,Darryl,Deleon,True
Jeffrey Wells,264.92,Jeffrey,Wells,True
John Hicks,252.82,John,Hicks,True
Pamela Stanley,166.48,Pamela,Stanley,True
Frank Gardner,247.73,Frank,Gardner,True
Eric Kennedy,59.88,Eric,Kennedy,False
Michael Buchanan,84.85,Michael,Buchanan,False
Brooke Johnson,169.84,Brooke,Johnson,True
Joseph Alvarado,43.63,Joseph,Alvarado,False
Dawn Ross,98.65,Dawn,Ross,False
Christina Hammond,48.77,Christina,Hammond,False
Adrian Richmond,3.98,Adrian,Richmond,False
Elizabeth Gardner,74.14,Elizabeth,Gardner,False
Melissa Wood,137.57,Melissa,Wood,True
Matthew Nelson,240.55,Matthew,Nelson,True
Janet Gross,6.59,Janet,Gross,False
Michael Murphy,259.06,Michael,Murphy,True
Samuel Davis,197.04,Samuel,Davis,True
James Garcia,132.02,James,Garcia,True
Carolyn Glover,288.22,Carolyn,Glover,True
Jonathan Singleton,277.89,Jonathan,Singleton,True
Jennifer Rodriguez MD,266.98,Jennifer,Rodriguez,True
Robert Moore,25.25,Robert,Moore,False
Kelly Rogers,203.41,Kelly,Rogers,True
Kelly Rodriguez,161.69,Kelly,Rodriguez,True
Michael Fisher,3.42,Michael,Fisher,False
Lorraine Shaw,276.27,Lorraine,Shaw,True
Steven White,37.28,Steven,White,False
Joy Long,216.55,Joy,Long,True
Brandon Riggs,8.33,Brandon,Riggs,False
Raymond Henderson,212.46,Raymond,Henderson,True
Kenneth Wright,84.45,Kenneth,Wright,False
Katelyn Sloan,84.36,Katelyn,Sloan,False
Jonathan Robinson,142.1,Jonathan,Robinson,True
Gina Morales,154.73,Gina,Morales,True
Rachel Martinez,100.98,Rachel,Martinez,True
Nicole Mcgee,211.96,Nicole,Mcgee,True
Danielle Hunter,166.48,Danielle,Hunter,True
Dillon Baker,229.88,Dillon,Baker,True
Steven Lane,251.3,Steven,Lane,True
Sandra Cook,129.41,Sandra,Cook,True
Heather Cardenas,68.72,Heather,Cardenas,False
Kyle Robinson,40.79,Kyle,Robinson,False
James Rodriguez,278.58,James,Rodriguez,True
John Robertson,249.69,John,Robertson,True
Melissa Smith,9.03,Melissa,Smith,False
Sarah Oneal,89.02,Sarah,Oneal,False
Austin Mcdowell,98.92,Austin,Mcdowell,False
Marie Taylor,126.41,Marie,Taylor,True
Teresa Garrett,201.36,Teresa,Garrett,True
Kelly Perez,249.96,Kelly,Perez,True
Mary Odom,94.71,Mary,Odom,False
Stacy Hansen,38.17,Stacy,Hansen,False
Sara Lopez,204.65,Sara,Lopez,True
Arthur Gibson II,63.22,Arthur,Gibson,False
Jennifer Ortiz,105.04,Jennifer,Ortiz,True
Amanda Davis,200.29,Amanda,Davis,True
Tina Fitzpatrick,129.19,Tina,Fitzpatrick,True
Andrea Page,138.82,Andrea,Page,True
Wayne Reeves,172.4,Wayne,Reeves,True
James Sullivan,46.2,James,Sullivan,False
John Hernandez,193.71,John,Hernandez,True
Tiffany Barnett,271.73,Tiffany,Barnett,True
Jessica Watts,58.76,Jessica,Watts,False
Miss Katherine Brennan MD,50.0,Miss,Katherine,False
Nathan Nielsen,23.31,Nathan,Nielsen,False
Patricia Davis,171.78,Patricia,Davis,True
Ricardo Davies,170.04,Ricardo,Davies,True
Matthew Lawson,199.97,Matthew,Lawson,True
Christopher Miller,179.24,Christopher,Miller,True
Charles Mendoza DVM,157.26,Charles,Mendoza,True
Jack Lin,110.62,Jack,Lin,True
Michelle Jacobs,147.46,Michelle,Jacobs,True
Amber Hopkins,289.45,Amber,Hopkins,True
Christine Lara,218.39,Christine,Lara,True
Nancy Garcia,141.39,Nancy,Garcia,True
Lindsey Owens,264.65,Lindsey,Owens,True
Lisa Brewer,43.02,Lisa,Brewer,False
Alex Rhodes,264.28,Alex,Rhodes,True
Daniel Bennett,157.04,Daniel,Bennett,True
Susan Robinson,268.3,Susan,Robinson,True
Christopher Olson,260.03,Christopher,Olson,True
Jon Roach,129.69,Jon,Roach,True
Michael Robinson,38.29,Michael,Robinson,False
Rodney Arellano,206.03,Rodney,Arellano,True
Alicia Wong,250.44,Alicia,Wong,True
Jesse Singh,147.52,Jesse,Singh,True
Nicole Smith,64.96,Nicole,Smith,False
Dwayne Snyder,35.84,Dwayne,Snyder,False
Marcus Rice,96.59,Marcus,Rice,False
Ashley Dixon,87.74,Ashley,Dixon,False
Erica Nelson,91.28,Erica,Nelson,False
Anna Valdez,202.48,Anna,Valdez,True
Marco Pierce,228.78,Marco,Pierce,True
Nicole Henry,111.77,Nicole,Henry,True
Melissa David,125.75,Melissa,David,True
Patricia Moreno,153.3,Patricia,Moreno,True
Kevin Woodard,47.11,Kevin,Woodard,False
Adam Bailey,130.21,Adam,Bailey,True
Carrie Henson,95.33,Carrie,Henson,False
Richard Martin,31.99,Richard,Martin,False
Whitney Reed,63.48,Whitney,Reed,False
Michael Snyder,259.25,Michael,Snyder,True
Dana Molina,280.09,Dana,Molina,True
Justin Decker,9.92,Justin,Decker,False
Cristina Gray,74.34,Cristina,Gray,False
Mark Nguyen,95.41,Mark,Nguyen,False
Michael Johnson,283.62,Michael,Johnson,True
Nicholas Clark,229.53,Nicholas,Clark,True
Todd Wheeler,239.33,Todd,Wheeler,True
Linda Woods,31.94,Linda,Woods,False
Alan Peterson,113.26,Alan,Peterson,True
Christina Pennington,225.69,Christina,Pennington,True
Jennifer Baldwin,2.03,Jennifer,Baldwin,False
Jake Oliver,277.37,Jake,Oliver,True
Ms. Krystal Reilly,76.15,Ms.,Krystal,False
Jacob Grant,94.86,Jacob,Grant,False
Malik Wright,204.17,Malik,Wright,True
Gabrielle Johnson,24.81,Gabrielle,Johnson,False
Anne Howard,11.22,Anne,Howard,False
Trevor Gutierrez,177.22,Trevor,Gutierrez,True
Caleb Morales,120.99,Caleb,Morales,True
Jennifer Hernandez,256.78,Jennifer,Hernandez,True
Mark Montes,247.92,Mark,Montes,True
Matthew Peck,217.33,Matthew,Peck,True
James Dominguez,69.51,James,Dominguez,False
Jonathan Mclaughlin,201.92,Jonathan,Mclaughlin,True
Melissa Vega DVM,56.23,Melissa,Vega,False
Renee Ellis,17.37,Renee,Ellis,False
Mark Schmidt,90.18,Mark,Schmidt,False
Anthony Baker,227.81,Anthony,Baker,True
Amanda Perkins,110.3,Amanda,Perkins,True
Lisa Garcia,198.87,Lisa,Garcia,True
Jennifer Sullivan,183.46,Jennifer,Sullivan,True
Jeremy Wright,106.86,Jeremy,Wright,True
Tracy Frazier,221.68,Tracy,Frazier,True
Kathryn Cardenas,258.48,Kathryn,Cardenas,True
Robert Wheeler,1.7,Robert,Wheeler,False
John Gonzalez,234.46,John,Gonzalez,True
Thomas Gordon,257.38,Thomas,Gordon,True
Jacob Mcintyre,278.08,Jacob,Mcintyre,True
Charles Melendez,114.14,Charles,Melendez,True
Angel Johnson,201.31,Angel,Johnson,True
Derek Stevens,139.15,Derek,Stevens,True
Cindy Odonnell,160.07,Cindy,Odonnell,True
Mary Holmes,186.37,Mary,Holmes,True
Amanda Monroe,136.38,Amanda,Monroe,True
Sara Sanchez,195.65,Sara,Sanchez,True
Dennis Williams,171.7,Dennis,Williams,True
Emily Mitchell,245.12,Emily,Mitchell,True
Lauren Rodriguez,17.24,Lauren,Rodriguez,False
Jeffrey Santiago,248.65,Jeffrey,Santiago,True
Tony Norton,112.86,Tony,Norton,True
Jacqueline Choi,288.63,Jacqueline,Choi,True
Andrew Mclaughlin,125.08,Andrew,Mclaughlin,True
Larry Livingston,72.62,Larry,Livingston,False
Caitlin Ryan,80.29,Caitlin,Ryan,False
Mr. Bryan Porter,63.31,Mr.,Bryan,False
Crystal Harris,77.71,Crystal,Harris,False
Joseph Marshall,110.66,Joseph,Marshall,True
Brendan Smith,141.4,Brendan,Smith,True
Amy Wilson,42.65,Amy,Wilson,False
David Clark,136.87,David,Clark,True
Terri Pace,63.47,Terri,Pace,False
Erika Joseph,82.4,Erika,Joseph,False
Jessica Brown,257.27,Jessica,Brown,True
Chase Young,88.54,Chase,Young,False
Mitchell Cook,291.75,Mitchell,Cook,True
Paul Allen,222.19,Paul,Allen,True
Adam Morales,149.39,Adam,Morales,True
Jeffrey Hernandez,206.88,Jeffrey,Hernandez,True
Melinda Hamilton,250.7,Melinda,Hamilton,True
Michael Miller,292.7,Michael,Miller,True
Randall Scott,287.96,Randall,Scott,True
Pamela Allison,180.83,Pamela,Allison,True
Cynthia Harrington,114.71,Cynthia,Harrington,True
Heidi Brown,280.41,Heidi,Brown,True
Kathryn Graham,294.75,Kathryn,Graham,True
Samantha Strickland,58.96,Samantha,Strickland,False
Kimberly Gilbert,42.95,Kimberly,Gilbert,False
Laura King,203.57,Laura,King,True
Janet Perez,183.75,Janet,Perez,True
George Hunt,67.29,George,Hunt,False
Randy Taylor,281.58,Randy,Taylor,True
Theresa Newman,147.33,Theresa,Newman,True
Mark Hensley,221.28,Mark,Hensley,True
Elizabeth Woodard,9.22,Elizabeth,Woodard,False
Amanda Snow,59.85,Amanda,Snow,False
Colton Porter,70.77,Colton,Porter,False
Barbara Aguilar,151.27,Barbara,Aguilar,True
Michael Brady,280.49,Michael,Brady,True
Paul Romero,275.29,Paul,Romero,True
Donna Little,232.43,Donna,Little,True
Kathleen Ramirez,169.13,Kathleen,Ramirez,True
Caitlin Espinoza,70.54,Caitlin,Espinoza,False
Michael Mccarthy Jr.,128.34,Michael,Mccarthy,True
Janet Choi MD,283.96,Janet,Choi,True
Michael Moore,5.19,Michael,Moore,False
Brian Little,119.25,Brian,Little,True
Mr. Robert Davis MD,5.11,Mr.,Robert,False
Miranda Phillips,112.1,Miranda,Phillips,True
Jonathan Garrison,11.85,Jonathan,Garrison,False
Anthony Guerrero,112.13,Anthony,Guerrero,True
Kenneth Bryant,25.12,Kenneth,Bryant,False
Amy Brown,211.76,Amy,Brown,True
Robert Morris,132.84,Robert,Morris,True
Carrie Lyons,68.29,Carrie,Lyons,False
Laura Graves,129.93,Laura,Graves,True
Jaime Lucas,281.92,Jaime,Lucas,True
Jordan Pearson,133.07,Jordan,Pearson,True
Nicholas Martinez,92.89,Nicholas,Martinez,False
Mary Padilla,80.1,Mary,Padilla,False
Scott Chapman,35.5,Scott,Chapman,False
Pamela Bridges,144.63,Pamela,Bridges,True
Wanda Collins,268.2,Wanda,Collins,True
Mark Bender,284.79,Mark,Bender,True
Amanda Norris,238.51,Amanda,Norris,True
Abigail Brown,214.74,Abigail,Brown,True
Brian Pham,181.49,Brian,Pham,True
Jamie Young,103.57,Jamie,Young,True
Brian Peterson,38.05,Brian,Peterson,False
Lisa Warren,161.49,Lisa,Warren,True
Lacey Rosales,7.21,Lacey,Rosales,False
Timothy Nguyen,125.6,Timothy,Nguyen,True
Daniel Harper,183.34,Daniel,Harper,True
Barbara Smith,175.73,Barbara,Smith,True
Holly Brown,262.08,Holly,Brown,True
Wesley Cunningham,203.71,Wesley,Cunningham,True
Rachel Mason,61.41,Rachel,Mason,False
Alicia Case,83.21,Alicia,Case,False
Thomas Wright,121.03,Thomas,Wright,True
Antonio Dominguez,153.68,Antonio,Dominguez,True
Kelsey Collins,82.84,Kelsey,Collins,False
Michael Hodges,160.76,Michael,Hodges,True
Elizabeth Gutierrez,296.88,Elizabeth,Gutierrez,True
Scott Brown,179.08,Scott,Brown,True
Melvin Wiley,197.52,Melvin,Wiley,True
Stephanie Haas,103.95,Stephanie,Haas,True
